2023-12-03 06:30:00,1,93,88,97,2
2023-12-03 06:30:01,1,88,88,93,2
2023-12-03 06:30:02,1,89,88,96,2
2023-12-03 06:30:03,1,93,88,97,2
2023-12-03 06:30:04,1,89,88,99,2
2023-12-03 06:30:05,1,81,88,94,2
2023-12-03 06:30:06,1,89,88,98,2
2023-12-03 06:30:07,1,77,88,96,2
2023-12-03 06:30:08,1,69,88,92,2
2023-12-03 06:30:09,1,31,88,60,2
2023-12-03 06:30:10,1,55,88,82,2
2023-12-03 06:30:11,1,68,88,91,2
2023-12-03 06:30:12,1,62,88,91,2
2023-12-03 06:30:13,1,59,88,86,2
2023-12-03 06:30:14,1,72,88,88,2
2023-12-03 06:30:15,1,28,88,72,2
2023-12-03 06:30:16,1,43,88,89,2
2023-12-03 06:30:17,1,80,88,94,2
2023-12-03 06:30:18,1,83,88,95,2
2023-12-03 06:30:19,1,90,88,96,2
2023-12-03 06:30:20,1,93,88,98,2
2023-12-03 06:30:21,1,84,88,93,2
2023-12-03 06:30:22,1,81,88,96,2
2023-12-03 06:30:23,1,65,88,90,2
2023-12-03 06:30:24,1,54,88,84,2
2023-12-03 06:30:25,1,60,88,84,2
2023-12-03 06:30:26,1,69,88,95,2
2023-12-03 06:30:27,1,72,88,93,2
2023-12-03 06:30:28,1,75,88,91,2
2023-12-03 06:30:29,1,50,88,75,2
2023-12-03 06:30:30,1,59,88,81,2
2023-12-03 06:30:31,1,66,88,85,2
2023-12-03 06:30:32,1,56,88,84,2
2023-12-03 06:30:33,1,31,88,55,2
2023-12-03 06:30:34,1,40,88,73,2
2023-12-03 06:30:35,1,55,88,80,2
2023-12-03 06:30:36,1,56,88,79,2
2023-12-03 06:30:37,1,5,88,21,2
2023-12-03 06:30:38,1,9,88,44,2
2023-12-03 06:30:39,1,59,88,91,2
2023-12-03 06:30:40,1,30,88,75,2
2023-12-03 06:30:41,1,45,88,77,2
2023-12-03 06:30:42,1,48,88,73,2
2023-12-03 06:30:43,1,49,88,86,2
2023-12-03 06:30:44,1,57,88,76,2
2023-12-03 06:30:45,1,53,88,78,2
2023-12-03 06:30:46,1,45,88,79,2
2023-12-03 06:30:47,1,52,88,80,2
2023-12-03 06:30:48,1,50,88,74,2
2023-12-03 06:30:49,1,40,88,66,2
2023-12-03 06:30:50,1,56,88,71,2
2023-12-03 06:30:51,1,66,88,87,2
2023-12-03 06:30:52,1,63,88,92,2
2023-12-03 06:30:53,1,56,88,94,2
2023-12-03 06:30:54,1,56,88,94,2
2023-12-03 06:30:55,1,55,88,90,2
2023-12-03 06:30:56,1,40,88,69,2
2023-12-03 06:30:57,1,18,88,61,2
2023-12-03 06:30:58,1,31,88,80,2
2023-12-03 06:30:59,1,32,88,78,2
2023-12-03 06:31:00,1,43,88,86,2
2023-12-03 06:31:01,1,28,88,69,2
2023-12-03 06:31:02,1,12,88,36,2
2023-12-03 06:31:03,1,16,88,42,2
2023-12-03 06:31:04,1,39,88,54,2
2023-12-03 06:31:05,1,54,88,80,2
2023-12-03 06:31:06,1,94,88,98,2
