2023-12-03 08:08:47,1,74,88,85,1
2023-12-03 08:08:48,1,68,88,77,0
2023-12-03 08:08:49,1,63,88,76,0
2023-12-03 08:08:50,1,53,88,74,0
2023-12-03 08:08:51,1,47,88,79,0
2023-12-03 08:08:52,1,51,88,85,0
2023-12-03 08:08:53,1,31,88,61,0
2023-12-03 08:08:54,1,19,88,43,0
2023-12-03 08:08:55,1,19,88,44,0
2023-12-03 08:08:56,1,12,88,27,0
2023-12-03 08:08:57,1,9,88,28,0
2023-12-03 08:08:58,1,0,88,13,0
2023-12-03 08:08:59,1,0,88,7,0
2023-12-03 08:09:00,1,10,88,32,0
2023-12-03 08:09:01,1,11,88,31,0
2023-12-03 08:09:02,1,0,88,18,0
2023-12-03 08:09:03,1,0,88,18,0
2023-12-03 08:09:04,1,0,88,22,0
2023-12-03 08:09:05,1,0,88,14,0
2023-12-03 08:09:06,1,1,88,20,0
2023-12-03 08:09:07,1,6,88,31,0
2023-12-03 08:09:08,1,0,88,13,0
2023-12-03 08:09:09,1,2,88,17,0
2023-12-03 08:09:10,1,12,88,31,0
2023-12-03 08:09:11,1,19,88,39,0
2023-12-03 08:09:12,1,15,88,34,0
2023-12-03 08:09:13,1,6,88,22,0
2023-12-03 08:09:14,1,8,88,26,0
2023-12-03 08:09:15,1,16,88,40,0
2023-12-03 08:09:16,1,23,88,59,0
2023-12-03 08:09:17,1,12,88,44,0
2023-12-03 08:09:18,1,10,88,34,0
2023-12-03 08:09:19,1,10,88,39,0
2023-12-03 08:09:20,1,11,88,31,0
2023-12-03 08:09:21,1,5,88,28,0
2023-12-03 08:09:22,1,13,88,44,0
2023-12-03 08:09:23,1,20,88,44,0
2023-12-03 08:09:24,1,15,88,34,0
2023-12-03 08:09:25,1,10,88,33,0
2023-12-03 08:09:26,1,8,88,24,0
2023-12-03 08:09:27,1,7,88,25,0
2023-12-03 08:09:28,1,7,88,25,0
2023-12-03 08:09:29,1,15,88,42,0
2023-12-03 08:09:30,1,0,88,19,0
2023-12-03 08:09:31,1,0,88,8,0
2023-12-03 08:09:32,1,5,88,18,0
2023-12-03 08:09:33,1,15,88,30,0
2023-12-03 08:09:34,1,2,88,13,0
2023-12-03 08:09:35,1,0,88,10,0
2023-12-03 08:09:36,1,5,88,20,0
2023-12-03 08:09:37,1,0,88,18,0
2023-12-03 08:09:38,1,3,88,22,0
2023-12-03 08:09:39,1,11,88,33,0
2023-12-03 08:09:40,1,0,88,27,0
2023-12-03 08:09:41,1,5,88,25,0
2023-12-03 08:09:42,1,1,88,15,0
2023-12-03 08:09:43,1,5,88,23,0
2023-12-03 08:09:44,1,0,88,16,0
2023-12-03 08:09:45,1,0,88,14,0
2023-12-03 08:09:46,1,0,88,13,0
2023-12-03 08:09:47,1,0,88,17,0
2023-12-03 08:09:48,1,3,88,15,0
2023-12-03 08:09:49,1,1,88,14,0
2023-12-03 08:09:50,1,2,88,15,0
2023-12-03 08:09:51,1,11,88,29,0
2023-12-03 08:09:52,1,2,88,15,0
2023-12-03 08:09:53,1,1,88,14,0
2023-12-03 08:09:54,1,6,88,30,0
2023-12-03 08:09:55,1,2,88,19,0
2023-12-03 08:09:56,0,0,88,15,0
2023-12-03 08:09:57,0,4,88,14,0
2023-12-03 08:09:58,0,3,88,16,0
2023-12-03 08:09:59,0,37,88,61,1
2023-12-03 08:10:00,0,46,88,55,1
2023-12-03 08:10:01,1,73,88,83,1
2023-12-03 08:10:02,1,78,88,89,1
2023-12-03 08:10:03,1,79,88,87,1
2023-12-03 08:10:04,1,88,88,92,1
2023-12-03 08:10:05,1,91,88,96,1
2023-12-03 08:10:06,1,93,88,97,1
