2023-12-03 07:52:35,1,73,88,81,1
2023-12-03 07:52:36,1,79,88,83,0
2023-12-03 07:52:37,1,80,88,86,0
2023-12-03 07:52:38,1,64,88,69,0
2023-12-03 07:52:39,1,65,88,75,0
2023-12-03 07:52:40,1,71,88,84,0
2023-12-03 07:52:41,1,64,88,80,0
2023-12-03 07:52:42,1,61,88,86,0
2023-12-03 07:52:43,1,70,88,88,0
2023-12-03 07:52:44,1,59,88,82,0
2023-12-03 07:52:45,1,10,88,44,0
2023-12-03 07:52:46,1,6,88,34,0
2023-12-03 07:52:47,1,44,88,76,0
2023-12-03 07:52:48,1,25,88,61,0
2023-12-03 07:52:49,1,1,88,46,0
2023-12-03 07:52:50,1,8,88,42,0
2023-12-03 07:52:51,1,27,88,52,0
2023-12-03 07:52:52,1,14,88,33,0
2023-12-03 07:52:53,1,15,88,36,0
2023-12-03 07:52:54,1,0,88,27,0
2023-12-03 07:52:55,1,0,88,5,0
2023-12-03 07:52:56,1,0,88,21,0
2023-12-03 07:52:57,1,2,88,58,0
2023-12-03 07:52:58,1,0,88,42,0
2023-12-03 07:52:59,1,0,88,11,0
2023-12-03 07:53:00,1,0,88,20,0
2023-12-03 07:53:01,1,0,88,55,0
2023-12-03 07:53:02,1,0,88,15,0
2023-12-03 07:53:03,1,0,88,0,0
2023-12-03 07:53:04,1,0,88,41,0
2023-12-03 07:53:05,1,0,88,10,0
2023-12-03 07:53:06,1,0,88,11,0
2023-12-03 07:53:07,1,0,88,11,0
2023-12-03 07:53:08,1,8,88,56,0
2023-12-03 07:53:09,1,4,88,25,0
2023-12-03 07:53:10,1,13,88,51,0
2023-12-03 07:53:11,1,0,88,19,0
2023-12-03 07:53:12,1,0,88,23,0
2023-12-03 07:53:13,1,18,88,46,0
2023-12-03 07:53:14,1,10,88,25,0
2023-12-03 07:53:15,1,16,88,35,0
2023-12-03 07:53:16,1,36,88,75,0
2023-12-03 07:53:17,1,49,88,78,0
2023-12-03 07:53:18,1,25,88,51,0
2023-12-03 07:53:19,1,20,88,34,0
2023-12-03 07:53:20,1,24,88,46,0
2023-12-03 07:53:21,1,15,88,31,0
2023-12-03 07:53:22,1,20,88,37,0
2023-12-03 07:53:23,1,9,88,32,0
2023-12-03 07:53:24,1,7,88,36,0
2023-12-03 07:53:25,1,10,88,34,0
2023-12-03 07:53:26,1,10,88,30,0
2023-12-03 07:53:27,1,0,88,5,0
2023-12-03 07:53:28,1,0,88,9,0
2023-12-03 07:53:29,1,8,88,26,0
2023-12-03 07:53:30,1,1,88,19,0
2023-12-03 07:53:31,1,0,88,11,0
2023-12-03 07:53:32,1,24,88,48,0
2023-12-03 07:53:33,1,28,88,54,0
2023-12-03 07:53:34,1,27,88,66,0
2023-12-03 07:53:35,1,57,88,83,0
2023-12-03 07:53:36,1,68,88,83,0
2023-12-03 07:53:37,1,59,88,75,0
2023-12-03 07:53:38,1,57,88,76,1
2023-12-03 07:53:39,1,53,88,70,1
2023-12-03 07:53:40,1,57,88,66,1
2023-12-03 07:53:41,1,66,88,88,1
2023-12-03 07:53:42,1,69,88,85,1
2023-12-03 07:53:43,1,80,88,85,1
2023-12-03 07:53:44,1,90,88,93,1
